xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,0,normal,E-03B36F677CCFA6787A3BC686.jpeg,0,0.7674221675774076,0.57861328125,1,0,0.3577921774030506,0.3577921688556671,0.3590850830078125,0.9963994449618121,0.31697150639278016,0.3169715106487274,0.8827197825588425,1,0,208,207,5,127,0.7003753076612562,0.895927880434002,0.8555407759607445,0.9225118304853737,0.0029818983420726863,0.0010271031556225996,0.33461531243378356,0.8902252763584905,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,1,normal,E-06530ECE35CCF9FF05F7DDEB.jpeg,0,0.07099791416160278,0.57861328125,0,1,0.36264098686575846,0.36264097690582275,0.2779541015625,1.3046793870901596,0.4061032593717268,0.406103253364563,1.4610443130317023,0,0,80,0,75,27,0.40475719926058956,0.7216312067346946,0.3859062591417938,0.8581857537739429,0.001402848279112745,0.004416137995446712,0.37905899193799647,0.5717758023022692,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,2,normal,E-10FEC5D206E4A3A02E4F32C9.jpeg,0,0.32744849927439734,0.57861328125,0,1,0.3306550750318401,0.3306550681591034,0.2476806640625,1.3350056060427966,0.3796886964831038,0.37968870997428894,1.5329767380924526,1,1,175,79,163,79,0.32444444677628237,0.5643613231135922,0.2997211528839506,0.627926940149482,0.000274336083446014,0.004522108240189449,-0.4001021551061707,-0.1322591436644388,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,3,normal,E-16E04AC17A9CE052EFE7227B.jpeg,0,0.09669831674565084,0.57861328125,0,1,0.3980558018940163,0.3980557918548584,0.3753509521484375,1.0604896553894976,0.30716359082265704,0.3071635961532593,0.8183370498050185,0,0,80,47,51,3,0.6025453526095021,0.8592006539229393,0.5728895957666841,0.8711741134588695,0.0005903489660739614,0.0020609649123994878,0.30687043642312845,0.3278004643829672,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,4,normal,E-256958BC036CED77CAAB2A55.jpeg,0,0.13508303875176406,0.57861328125,0,1,0.2827991691093256,0.2827991545200348,0.3496246337890625,0.808865113549023,0.28288073358521076,0.2828807234764099,0.8090984051080335,0,0,111,0,70,35,0.3624176392462034,0.7023311452749614,0.32712306876183406,0.7912010467972528,0.0042231556244291535,0.0016133914083358292,0.2956195848387904,0.5905199113356003,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,5,normal,E-280031A047E47DC7EA750C62.jpeg,0,0.04163610742401061,0.57861328125,0,1,0.5340885477372042,0.5340885519981384,0.3791046142578125,1.4088157401692658,0.5001885055631153,0.5001885294914246,1.3193944013115044,1,0,111,79,115,31,0.5043582764488223,0.8606738417539077,0.5761837409467767,0.920044879792359,0.0005973843222483177,0.0008292211652582981,-0.3796063813160328,-0.03956487103199804,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,6,normal,E-28020DB22FEE86C7B17E72DA.jpeg,0,0.2277836523993971,0.57861328125,0,1,0.21956949801680464,0.21956950426101685,0.3710174560546875,0.5918036858741234,0.16446170091691428,0.16446170210838318,0.44327213782812647,0,0,80,0,71,46,0.3391951948224934,0.4399967033699343,0.23924135862836945,0.5759518226397775,0.0038779647826817643,0.0037645324404289027,0.5608267379727679,0.8011500600395749,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,7,normal,E-28234EA54B2F1B13D8D5995E.jpeg,0,0.3410467037922827,0.57861328125,0,1,0.2769718532949004,0.27697184681892395,0.3462677001953125,0.7998778203646321,0.213393282182074,0.21339328587055206,0.616266784518768,1,0,47,79,26,54,0.24846545165260284,0.5447307681296881,0.26457285272579867,0.5710400860227207,0.003182921385831261,0.0029306905882426904,0.37502801826681137,0.8382345230709629,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,8,normal,E-28CAAFCB1AFEEA2D46764B17.jpeg,0,0.902934118789392,0.57861328125,1,0,0.33221448720699837,0.33221447467803955,0.38934326171875,0.8532688757484654,0.2530478004712969,0.25304779410362244,0.6499349683213244,0,0,0,111,7,78,0.6913359668845918,0.9576591744683657,0.5483791085402545,0.9568301938936723,0.0023478418854464556,0.0026532705218063612,-0.12222876129135869,0.15984875667701973,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,2024,9,normal,E-29AE82E82E5A6A48DC6D8B99.jpeg,0,0.19139840229396463,0.57861328125,0,1,0.31303889313490413,0.3130388855934143,0.3269195556640625,0.957541045530412,0.30716124074868795,0.30716124176979065,0.9395621504646914,0,0,111,47,84,35,0.4163730704886348,0.7873081421250685,0.34403048458072205,0.8415222974001191,3.972913098171382e-06,0.00033672713757132433,-0.38687894231981795,-0.08127984872484263,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_2024/best_checkpoint.pt
