xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,0,normal,E-03B36F677CCFA6787A3BC686.jpeg,0,0.7307916888687115,0.58251953125,1,0,0.7259737454216507,0.7259737253189087,0.3590850830078125,2.0217318395424853,0.7925285691457234,0.7925285696983337,2.207077393767651,1,1,207,207,207,208,0.6832868716888832,0.7662910714771246,0.6961476641391826,0.8043493598051578,0.002214654518458814,0.005312415085397704,0.3521318291359477,0.5955160859945587,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,1,normal,E-06530ECE35CCF9FF05F7DDEB.jpeg,0,0.03217540121516413,0.58251953125,0,1,0.75438769142535,0.7543876767158508,0.2779541015625,2.714072888957605,0.7193977524039128,0.7193977236747742,2.5881890152362117,1,1,80,80,86,75,0.5907078372659481,0.8096985493276901,0.6243871862715477,0.8298913698642487,0.0009603633489008168,0.0013408775648972027,0.3783784722596993,0.3466320250353412,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,2,normal,E-10FEC5D206E4A3A02E4F32C9.jpeg,0,0.23871029086602974,0.58251953125,0,1,0.6651269171634661,0.6651269197463989,0.2476806640625,2.685421244654073,0.6993903115454471,0.6993902921676636,2.8237582218729926,1,1,80,80,110,81,0.4499151848447898,0.6842778519624816,0.4548142866436342,0.6898351614170599,0.0005799222771929458,0.0025152247710105158,-0.11518987652312064,-0.05774892530488818,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,3,normal,E-16E04AC17A9CE052EFE7227B.jpeg,0,0.17232301516895027,0.58251953125,0,1,0.8239923506746671,0.8239923715591431,0.3753509521484375,2.195258453344241,0.7854402756136027,0.7854402661323547,2.0925490427502367,1,1,80,79,86,82,0.559897740041329,0.7614781854956786,0.587832463134426,0.7800756665479278,0.0011475980744892755,0.00087063840981072,-0.0359530121712487,0.019118799719343705,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,4,normal,E-256958BC036CED77CAAB2A55.jpeg,0,0.3209925008718531,0.58251953125,0,1,0.7376919790904899,0.7376919984817505,0.3496246337890625,2.1099542417699273,0.6926225456672106,0.6926225423812866,1.9810461813313975,1,1,80,79,87,72,0.33254570104518,0.5853057224193838,0.3210001390266676,0.5809428933009333,0.00022846829416589554,0.0010539234266823128,0.08922042438483463,0.10600951083264698,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,5,normal,E-280031A047E47DC7EA750C62.jpeg,0,0.19003623584159207,0.58251953125,0,1,0.880556505426406,0.8805565237998962,0.3791046142578125,2.3227269526916863,0.9044104399643915,0.9044104218482971,2.3856487258404653,1,1,79,80,175,120,0.47167642121431397,0.7425617992708542,0.5172261224013242,0.7565601930624224,0.00013341264252586527,0.0014954820172823347,-0.02373549095352134,0.07416053702087401,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,6,normal,E-28020DB22FEE86C7B17E72DA.jpeg,0,0.38641493846740155,0.58251953125,0,1,0.7124546971043704,0.7124546766281128,0.3710174560546875,1.9202727135279465,0.626926300060248,0.6269263029098511,1.6897487970696448,1,1,79,80,73,67,0.40180381973838136,0.5347493838278059,0.3637401963724708,0.5814898262647106,0.0010045934574279825,0.0057139229141423,-0.026484720444676525,0.030076274207288003,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,7,normal,E-28234EA54B2F1B13D8D5995E.jpeg,0,0.21928986694722324,0.58251953125,0,1,0.8471484891712746,0.8471484780311584,0.3462677001953125,2.446513170860118,0.820823627726089,0.820823609828949,2.370488576506278,1,1,80,48,186,178,0.4807729412184957,0.5956274843937459,0.44961680928876474,0.6102894614278371,0.0013072904790401019,0.0017933022428157086,0.7284013393620835,0.7877487296065289,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,8,normal,E-28CAAFCB1AFEEA2D46764B17.jpeg,0,0.5430287526468992,0.58251953125,0,1,0.940720750305627,0.9407207369804382,0.38934326171875,2.416173189059005,0.9448123435150249,0.9448123574256897,2.42668215020382,1,1,79,175,92,178,0.1794022764776073,0.546558161766012,0.16718365448680197,0.5503267207919751,0.0015042455024779633,0.0014182564751041848,0.8022558471526358,0.906985008792241,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,9,normal,E-29AE82E82E5A6A48DC6D8B99.jpeg,0,0.19429244533033982,0.58251953125,0,1,0.7972169183884634,0.7972168922424316,0.3269195556640625,2.4385721336525714,0.7958205581381387,0.7958205342292786,2.4343008680579254,1,1,80,80,83,78,0.6519385068607626,0.7383021151496392,0.6259008247977395,0.7661838312119532,0.0004856279686338283,0.002239870581117742,-0.06786079420935319,-0.01875362092175275,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_3407/best_checkpoint.pt
