xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,0,normal,E-03B36F677CCFA6787A3BC686.jpeg,0,0.8155690764858298,0.6220703125,1,0,0.7895479435839405,0.7895479202270508,0.3590850830078125,2.198776782846094,0.8729522665037904,0.8729522824287415,2.431045754370136,1,1,176,112,191,126,0.9492886919083763,0.9366730109677155,0.9581220213617422,0.9375762336050225,0.000582010720402315,0.0006872785626219624,-0.13155344662938945,-0.028767446887159383,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,1,normal,E-06530ECE35CCF9FF05F7DDEB.jpeg,0,0.028781974087312708,0.6220703125,0,1,0.718576753735517,0.7185767292976379,0.2779541015625,2.58523529495009,0.8130061737971965,0.8130061626434326,2.9249655580793297,1,1,80,80,98,161,0.6064458377577963,0.7745403006280562,0.5405464416723166,0.8335525936554511,5.7020863060364135e-05,0.0008242040059006639,0.07723928601126684,0.04326161429162595,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,2,normal,E-10FEC5D206E4A3A02E4F32C9.jpeg,0,0.7706067223299452,0.6220703125,1,0,0.7100111854558296,0.7100111842155457,0.2476806640625,2.8666395422642466,0.7650879905506756,0.7650879621505737,3.089009767664433,1,1,207,144,171,163,0.9537162914894176,0.788284088286252,0.9212350468713757,0.8075803268057076,0.0017984529749111022,0.006059412714201851,0.6724047628693975,0.5797774878400676,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,3,normal,E-16E04AC17A9CE052EFE7227B.jpeg,0,0.046040823630476416,0.6220703125,0,1,0.8034881424059528,0.8034881353378296,0.3753509521484375,2.1406316883091394,0.8009997485864314,0.8009997606277466,2.134002175834805,1,0,80,80,63,64,0.4353583253858251,0.750702622853705,0.38892542055808044,0.8052395275654561,7.68733838347746e-05,0.00022496029092333725,-0.11447801323849956,0.05096579033471726,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,4,normal,E-256958BC036CED77CAAB2A55.jpeg,0,0.20997373627267657,0.6220703125,0,1,0.7457655514177287,0.7457655668258667,0.3496246337890625,2.1330463569900173,0.8768097495968248,0.8768097758293152,2.5078603303616944,1,1,80,80,89,78,0.3265386878259682,0.5719436153824404,0.31714767347172546,0.5731280878757041,0.00021237168258148031,0.0007574835244955613,0.9892332012163889,0.9381892331132691,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,5,normal,E-280031A047E47DC7EA750C62.jpeg,0,0.06969111847373323,0.6220703125,0,1,0.8427163547554977,0.8427163362503052,0.3791046142578125,2.2229124180018633,0.8913801224188489,0.8913801312446594,2.3512774281683106,1,1,79,80,72,94,0.5963536942661887,0.7287360669641765,0.5960601183400964,0.7425107079554734,0.00010700169126265369,0.00034287916333464175,0.5243432284194598,0.6706744754042094,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,6,normal,E-28020DB22FEE86C7B17E72DA.jpeg,0,0.284108138400127,0.6220703125,0,1,0.7630928401446221,0.7630928158760071,0.3710174560546875,2.056757243336128,0.8131406927595937,0.8131406903266907,2.19165076868981,1,1,80,80,72,184,0.24118516354467323,0.3905150698967284,0.2365525690057776,0.40912266058078084,4.17695157650666e-05,0.0016080063720603777,-0.018004819677985832,0.04895606892184468,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,7,normal,E-28234EA54B2F1B13D8D5995E.jpeg,0,0.4364205538174448,0.6220703125,0,1,0.7913791572229258,0.7913791537284851,0.3462677001953125,2.2854547414516224,0.7978982228216136,0.7978982329368591,2.3042814053160563,1,1,79,79,78,53,0.34337293867280705,0.31344677288202294,0.28237784954486556,0.35188018840588564,0.0010519086397774435,0.0015002424589479757,-0.05560196170657245,-0.01200371482741484,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,8,normal,E-28CAAFCB1AFEEA2D46764B17.jpeg,0,0.6472680777571521,0.6220703125,1,0,0.7127634878557676,0.7127634882926941,0.38934326171875,1.8306814524265396,0.6995644087994347,0.6995643973350525,1.7967805727809905,1,1,144,111,166,35,0.8067103667555278,0.8621364693053148,0.7806928890908242,0.8714145623536032,0.0008320802888874823,0.002067359215395581,0.5995160320169265,0.4604295694714831,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,2024,9,normal,E-29AE82E82E5A6A48DC6D8B99.jpeg,0,0.10187285297720869,0.6220703125,0,1,0.7124683942126226,0.7124683856964111,0.3269195556640625,2.1793385616391334,0.7728123189340863,0.7728123068809509,2.363921966565427,1,0,80,80,67,66,0.6429209925280541,0.6680024618195157,0.5993866742467195,0.7242644177065445,0.00013582607193762808,0.003689026238098747,0.9764476414806025,0.9850364843356436,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_2024/best_checkpoint.pt
