xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,0,normal,E-03B36F677CCFA6787A3BC686.jpeg,0,0.6506223471947323,0.62451171875,1,0,0.7008550519498308,0.7008550763130188,0.3590850830078125,1.9517799126581443,0.7162410409709258,0.7162410616874695,1.994627665876454,1,0,79,111,78,30,0.7663508597433142,0.8536508303516932,0.8057496563775202,0.8778717187344942,0.0002929082706677466,0.002924769078656131,0.7573312249268167,0.652887138235391,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,1,normal,E-06530ECE35CCF9FF05F7DDEB.jpeg,0,0.014564157844507535,0.62451171875,0,1,0.7146069050938885,0.7146068811416626,0.2779541015625,2.5709529058098965,0.7569711065980818,0.7569711208343506,2.7233672838170775,1,0,80,80,71,66,0.7846093504864496,0.8783990875306611,0.7310069650595108,0.9314500069091398,1.8574799384163398e-06,0.0007456631175755124,0.17549483328594925,0.41179068098314253,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,2,normal,E-10FEC5D206E4A3A02E4F32C9.jpeg,0,0.5197122170063144,0.62451171875,0,1,0.7642324292270792,0.7642324566841125,0.2476806640625,3.085555475716231,0.8735151630560573,0.8735151886940002,3.526779800766496,1,1,176,80,179,78,0.09926334400834581,0.30555403764284966,0.0772948386434287,0.2895708603564977,0.001855537139839436,0.002466602886955882,0.9350484166978391,0.9215398844579585,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,3,normal,E-16E04AC17A9CE052EFE7227B.jpeg,0,0.031154558601374872,0.62451171875,0,1,0.7942296705993201,0.7942296862602234,0.3753509521484375,2.1159655145492517,0.7688321093438234,0.7688320875167847,2.0483020089416972,1,0,80,80,63,64,0.6368414308439713,0.7160093537580217,0.5759894651809719,0.8228360842432582,0.00024161878469741715,0.000787654257685233,0.6341558165824344,0.6134646379736807,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,4,normal,E-256958BC036CED77CAAB2A55.jpeg,0,0.10228493750302556,0.62451171875,0,1,0.7803462448429944,0.7803462743759155,0.3496246337890625,2.231954414613123,0.8680134657810776,0.8680134415626526,2.4827011082542096,1,1,80,80,77,119,0.3599615806988218,0.6029293808930968,0.30314250752998506,0.7359641048378165,0.0008505755762828748,0.0010673665882153793,0.9547260892778214,0.9788419752844675,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,5,normal,E-280031A047E47DC7EA750C62.jpeg,0,0.022743279450951732,0.62451171875,0,1,0.8365329650738311,0.8365329504013062,0.3791046142578125,2.206601907791451,0.9060668543637931,0.9060668349266052,2.3900180063427467,1,1,79,80,72,94,0.3137489875795757,0.8521877508208715,0.339225524631931,0.8878965468749138,8.798923617381327e-06,9.87891000014951e-06,0.9891347326814549,0.9233185267063558,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,6,normal,E-28020DB22FEE86C7B17E72DA.jpeg,0,0.1719189510385502,0.62451171875,0,1,0.8162596816179396,0.8162596821784973,0.3710174560546875,2.2000573512035078,0.7980762089746412,0.7980762124061584,2.1510476015365856,1,1,80,80,79,59,0.295893859868644,0.5458228195682588,0.24941003634727812,0.6913141327453117,0.0008282536296347898,0.0014143916182782768,-0.13287185067074728,-0.0009537609225306,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,7,normal,E-28234EA54B2F1B13D8D5995E.jpeg,0,0.09706320655795295,0.62451171875,0,1,0.8113638607638101,0.8113638758659363,0.3462677001953125,2.343169346451199,0.8898106977707594,0.8898106813430786,2.5697190274139374,1,1,176,175,82,127,0.5465400326054041,0.47092546311815386,0.41793489122759386,0.6301111378917714,1.4584525165339812e-05,0.0007845115056357432,0.03148652684499249,0.5427916165542563,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,8,normal,E-28CAAFCB1AFEEA2D46764B17.jpeg,0,0.36278753779291667,0.62451171875,0,1,0.8094460262787949,0.8094460368156433,0.38934326171875,2.0790035576974097,0.8842634880626239,0.8842635154724121,2.2711667954880124,1,1,79,176,75,173,0.25776689185898005,0.3101290514798589,0.25983714158591553,0.3376337862695119,2.296650078925655e-05,0.00016255518713448325,0.26864165387652333,0.21077843714862404,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,9,normal,E-29AE82E82E5A6A48DC6D8B99.jpeg,0,0.09337212443024823,0.62451171875,0,1,0.7827774554622255,0.7827774286270142,0.3269195556640625,2.3944038889695407,0.8337082885675123,0.8337082862854004,2.550193997645764,1,0,80,80,80,55,0.6006934474603752,0.6361343192415682,0.5470611731159256,0.6895161429822588,0.00020830096309965018,0.0003776368468358937,0.9691864487294289,0.9575805758512099,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,10,normal,E-2B646E91E652E02CC65E6BA0.jpeg,0,0.011296043434957095,0.62451171875,0,1,0.7769929087227833,0.776992917060852,0.2742767333984375,2.8328794028404074,0.8402774867061779,0.8402774930000305,3.063611981573078,1,1,176,80,191,167,0.9049717335688467,0.9416508078769956,0.848282024029476,0.9629011106304939,0.00025578459719022284,0.002415605950924715,-0.21518908623026847,0.12308941178631551,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
E04_XAI_R_P_ResNet50,R-P,ResNet50,3407,11,normal,E-2F227E134B6699426A9E9AB9.jpeg,0,0.6788392267396313,0.62451171875,1,0,0.7311420392389719,0.7311420440673828,0.3509368896484375,2.0834003514746406,0.8054861900419029,0.8054862022399902,2.295245138944569,1,1,79,175,67,154,0.544467435723641,0.8358288143926346,0.548473954245199,0.853519707168721,0.0017337035146592905,0.0004896963979983404,-0.12419603765360794,0.08273070827848586,/kaggle/input/datasets/hintrngia/locked-resnet-xai-inputs/R-P/ResNet50/seed_3407/best_checkpoint.pt
