xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,0,normal,E-03B36F677CCFA6787A3BC686.jpeg,0,0.5907130758863005,0.52392578125,1,0,0.8412284146540151,0.8412284255027771,0.3590850830078125,2.3426994171064264,0.8957219269014763,0.8957219123840332,2.4944559640256303,1,1,207,175,212,166,0.7076197258595283,0.8434385115517727,0.7452615973769601,0.8332154443664974,0.0015570780088869363,0.00016919463361553255,0.8291553244864371,0.9537144785496999,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,1,normal,E-06530ECE35CCF9FF05F7DDEB.jpeg,0,0.017509926489145195,0.52392578125,0,1,0.7635958774644921,0.7635958790779114,0.2779541015625,2.7472013299029947,0.766827439365078,0.7668274641036987,2.7588275728057616,1,1,80,80,86,103,0.8241519261058385,0.8697683025501596,0.7685637578462629,0.9083866971044227,8.328389946665737e-05,0.0007454482806671381,0.730213356510413,0.8107338313034692,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,2,normal,E-10FEC5D206E4A3A02E4F32C9.jpeg,0,0.42354242918417034,0.52392578125,0,1,0.7820841320014219,0.7820841073989868,0.2476806640625,3.1576309558184565,0.8493362337343012,0.8493362069129944,3.4291584163387854,1,1,176,80,116,122,0.31611665408215506,0.5554926159094677,0.279959059534785,0.5651183424443482,0.000270131325506906,0.0013217405851148056,0.3648222617615427,0.6768325971987007,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,3,normal,E-16E04AC17A9CE052EFE7227B.jpeg,0,0.045360157875827624,0.52392578125,0,1,0.7969317496696471,0.7969317436218262,0.3753509521484375,2.123164321572015,0.7764864507012167,0.7764864563941956,2.06869450112423,1,1,80,80,155,106,0.784287811705737,0.8730450755655035,0.734193118689025,0.9041805195382793,0.0002997156866271222,0.0002144683545153292,0.4133982214945009,0.4061104512431649,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,4,normal,E-256958BC036CED77CAAB2A55.jpeg,0,0.09689199865351993,0.52392578125,0,1,0.796019385500098,0.7960193753242493,0.3496246337890625,2.276782893908891,0.8333451774313239,0.8333451747894287,2.3835425107205186,1,1,79,80,87,72,0.4619020443367816,0.7698846071911857,0.2796688447992017,0.7865797322645273,0.00013433775841853457,0.0013302970223918464,0.11522538939080762,0.14518848209471055,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,5,normal,E-280031A047E47DC7EA750C62.jpeg,0,0.037420502807076726,0.52392578125,0,1,0.8353499658750224,0.835349977016449,0.3791046142578125,2.2034813992185738,0.8811077374671311,0.881107747554779,2.3241809894403667,1,1,79,80,185,178,0.6157650411715005,0.7671764740720994,0.4586275529412144,0.805717192162434,0.00035084502835791564,9.130593838468926e-05,0.9399782147716796,0.9365749802239457,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,6,normal,E-28020DB22FEE86C7B17E72DA.jpeg,0,0.25579399330632424,0.52392578125,0,1,0.8037700742393673,0.8037700653076172,0.3710174560546875,2.1663942251840913,0.8044631642813,0.8044631481170654,2.1682623045173464,1,1,79,80,83,67,0.4219773476554457,0.6359489759187289,0.2679811222861152,0.6766232713268392,0.0008592677451523256,0.003411312468101224,0.7034973529956549,0.8518829732299243,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,7,normal,E-28234EA54B2F1B13D8D5995E.jpeg,0,0.1942040057310705,0.52392578125,0,1,0.7805876108041591,0.7805876135826111,0.3462677001953125,2.2542894135487317,0.8069543169382769,0.8069543242454529,2.330434852812185,1,1,175,175,186,178,0.6194990173859537,0.5137087901425059,0.3992300138423314,0.553480912066648,6.820457254708145e-05,0.00015528337336623288,0.0698684667692622,0.10959764878414735,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,8,normal,E-28CAAFCB1AFEEA2D46764B17.jpeg,0,0.8202561386634287,0.52392578125,1,0,0.7973364843278505,0.7973364591598511,0.38934326171875,2.047901075282568,0.8535835004301683,0.8535835146903992,2.1923674668518385,1,1,175,111,171,81,0.6981521291758908,0.92296853446203,0.7113579046832886,0.9327996709824654,0.0002920813139091205,0.0014764626213621401,0.350955023350035,0.44314129122264456,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,9,normal,E-29AE82E82E5A6A48DC6D8B99.jpeg,0,0.16808055197970606,0.52392578125,0,1,0.7677574321359556,0.7677574157714844,0.3269195556640625,2.3484597933471174,0.8068013448104003,0.8068013191223145,2.467889518482819,1,1,79,80,147,86,0.6805006811478913,0.6905153418386845,0.5562057075143458,0.7188177505536868,0.00017063547493889608,0.001146473797586256,0.6817102724260832,0.8342632832923226,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-P/DenseNet121/seed_2024/best_checkpoint.pt
